src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,target_text,target_id,target_content_desc,target_hint,w2v
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,button,,,let get know,onboarding screen top layout,,,1.1832076370716096
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,button,,,step much currently account set change later,onboarding screen top layout,,,1.331833839416504
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,button,,,,onboarding screen initial amount money tv,,,1.319707989692688
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add income,button,,,,onboarding screen initial amount et,,,1.4663422107696533
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,add income,button,,,let go,onboarding screen next button,,,1.1479354619979858
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,button,,,set,onboarding screen top layout,,,1.1832076370716096
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,button,,,easy huh,onboarding screen top layout,,,1.1832076370716096
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,button,,,next,onboarding screen top layout,,,1.1832076370716096
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,button,,,add recur expense income salary rent bills n forget daily day,onboarding screen top layout,,,2.0
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,button,,,thank use easy budget welcome,onboarding screen top layout,,,1.4309536814689636
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add income,button,,,,fab expand menu button,,,1.1954104006290436
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,button,,,easy budget,,,,1.3413085639476776
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,4.0,add income,button,,,,,option,,0.6983564078807831
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,button,,,december,calendar month year view,,,1.2092848777770997
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,add income,button,,,,calendar left arrow,,,1.0984320759773254
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,add income,button,,,,calendar right arrow,,,1.086244010925293
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,mon,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,tue,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,wed,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,thu,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,fri,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,sat,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,sun,weekday gridview,,,1.1689878523349762
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,button,,,,grid cell tv,,,1.0282697260379792
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,button,,,balance dec,budget line,,,1.324028331041336
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,button,,,,budget line amount,,,1.324028331041336
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,button,,,income expense yet,,,,1.5492823123931885
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,add income,button,,,,fab new expense,,,1.349156391620636
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add income,button,,,add recur expense income,fab choice,,,2.0
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,add income,button,,,,fab new recur expense,,,1.349156391620636
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add income,button,,,add expense income,fab choice,,,2.0
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.view.View,clickable,clickable,5.0,add income,button,,,,fab choice background,,,1.1594181060791016
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,add income,button,,,,description edittext,,,0.5435625910758972
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,button,,,add expense,,,,1.7836019396781921
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,6.0,add income,button,,,,,navigate,,0.695816695690155
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,add income,button,,,,amount edittext,,,0.7697938680648804
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,button,,,type,,,,0.65223628282547
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,button,,,date,,,,0.5742629766464233
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,button,,,expense,expense type tv,,,1.2922544002532959
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,6.0,add income,button,,,dec,date button,,,1.104297262430191
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,6.0,add income,button,,,off,expense type switch,,,1.2922544002532959
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,add income,button,,,uber,description edittext,,,0.704973042011261
Expense3,Expense3-Expense1,4.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,add income,button,,,,amount edittext,,,0.7697938680648804
Expense4,Expense4-Expense1,0.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add income,btn add income,,,,fab expand menu button,,,1.1954104006290436
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add income,btn add income,,,yes,onboarding screen next button,,,1.1479354619979858
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,welcome easy budget,onboarding screen top layout,,,1.3413085639476776
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,concept simple enter recur daily expense income app keep track much money give moment,onboarding screen top layout,,,1.7342936396598816
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,ready,onboarding screen top layout,,,1.1832076370716096
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,go,onboarding screen next button,,,1.1479354619979858
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add income,btn add income,,,let get know,welcome view pager,,,1.1517846584320068
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add income,btn add income,,,step currency use change later setting,welcome view pager,,,1.2837617993354797
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,u dollar,currency cell title tv,,,1.2230961084365846
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,, euro,currency cell title tv,,,1.2230961084365846
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,, british pound sterling,currency cell title tv,,,1.239751160144806
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,australian dollar,currency cell title tv,,,1.261041283607483
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,ca canadian dollar,currency cell title tv,,,1.2230961084365846
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,sgd singapore dollar,currency cell title tv,,,1.2768318057060242
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,chf swiss franc,currency cell title tv,,,1.2230961084365846
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add income,btn add income,,,start,onboarding screen next button,,,1.1479354619979858
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,btn add income,,,let get know,onboarding screen top layout,,,1.1832076370716096
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,btn add income,,,step much currently account set change later,onboarding screen top layout,,,1.331833839416504
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,btn add income,,,,onboarding screen initial amount money tv,,,1.319707989692688
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add income,btn add income,,,,onboarding screen initial amount et,,,1.4663422107696533
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,add income,btn add income,,,let go,onboarding screen next button,,,1.1479354619979858
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,btn add income,,,set,onboarding screen top layout,,,1.1832076370716096
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,btn add income,,,easy huh,onboarding screen top layout,,,1.1832076370716096
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,btn add income,,,next,onboarding screen top layout,,,1.1832076370716096
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,btn add income,,,add recur expense income salary rent bills n forget daily day,onboarding screen top layout,,,2.0
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add income,btn add income,,,thank use easy budget welcome,onboarding screen top layout,,,1.4309536814689636
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,btn add income,,,easy budget,,,,1.3413085639476776
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,4.0,add income,btn add income,,,,,option,,0.6156229972839355
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,btn add income,,,december,calendar month year view,,,1.2092848777770997
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,add income,btn add income,,,,calendar left arrow,,,1.0984320759773254
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,add income,btn add income,,,,calendar right arrow,,,1.086244010925293
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,mon,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,tue,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,wed,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,thu,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,fri,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,sat,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,sun,weekday gridview,,,1.1689878523349762
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add income,btn add income,,,,grid cell tv,,,1.0282697260379792
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,btn add income,,,balance dec,budget line,,,1.324028331041336
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,btn add income,,,,budget line amount,,,1.324028331041336
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add income,btn add income,,,income expense yet,,,,1.5492823123931885
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,add income,btn add income,,,,fab new expense,,,1.349156391620636
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add income,btn add income,,,add recur expense income,fab choice,,,2.0
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,add income,btn add income,,,,fab new recur expense,,,1.349156391620636
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add income,btn add income,,,add expense income,fab choice,,,2.0
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.view.View,clickable,clickable,5.0,add income,btn add income,,,,fab choice background,,,1.1594181060791016
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,6.0,add income,btn add income,,,,save expense fab,,,1.381207287311554
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,btn add income,,,add expense,,,,1.7836019396781921
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,6.0,add income,btn add income,,,,,navigate,,0.695816695690155
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,add income,btn add income,,,,description edittext,,,0.5435625910758972
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,add income,btn add income,,,,amount edittext,,,0.7697938680648804
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,btn add income,,,type,,,,0.65223628282547
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,btn add income,,,date,,,,0.5742629766464233
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,6.0,add income,btn add income,,,expense,expense type tv,,,1.2922544002532959
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,6.0,add income,btn add income,,,dec,date button,,,1.104297262430191
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,6.0,add income,btn add income,,,off,expense type switch,,,1.2922544002532959
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,add income,btn add income,,,,amount edittext,,,0.7697938680648804
Expense4,Expense4-Expense1,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,10.0,add income,btn add income,,,gra,description edittext,,,0.5435625910758972
Expense4,Expense4-Expense1,1.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,6.0,,action do,add,,,save expense fab,,,1.1231752932071686
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action do,add,,yes,onboarding screen next button,,,1.3782039642333985
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,welcome easy budget,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,concept simple enter recur daily expense income app keep track much money give moment,onboarding screen top layout,,,1.4217471063137055
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,ready,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,,action do,add,,go,onboarding screen next button,,,1.3782039642333985
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action do,add,,let get know,welcome view pager,,,1.2613848567008972
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action do,add,,step currency use change later setting,welcome view pager,,,1.2613848567008972
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,u dollar,currency cell title tv,,,1.1366053819656372
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,, euro,currency cell title tv,,,1.1366053819656372
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,, british pound sterling,currency cell title tv,,,1.3854059100151062
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,australian dollar,currency cell title tv,,,1.3162623167037963
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,ca canadian dollar,currency cell title tv,,,1.279010671377182
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,sgd singapore dollar,currency cell title tv,,,1.3558018326759338
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,chf swiss franc,currency cell title tv,,,1.317747563123703
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,,action do,add,,start,onboarding screen next button,,,1.3782039642333985
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,let get know,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,step much currently account set change later,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,onboarding screen initial amount money tv,,,1.3470577776432038
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,onboarding screen initial amount et,,,1.6081632375717163
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,3.0,,action do,add,,let go,onboarding screen next button,,,1.3782039642333985
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action do,add,,set,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action do,add,,easy huh,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action do,add,,next,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action do,add,,add recur expense income salary rent bills n forget daily day,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action do,add,,thank use easy budget welcome,onboarding screen top layout,,,1.3728860020637512
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,,action do,add,,,fab expand menu button,,,1.2970281422138215
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,easy budget,,,,0.9034757941961289
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,4.0,,action do,add,,,,option,,0.6291343867778778
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,december,calendar month year view,,,1.0499961018562318
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,,action do,add,,,calendar left arrow,,,1.0677337110042573
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,,action do,add,,,calendar right arrow,,,1.0677337110042573
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,mon,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,tue,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,wed,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,thu,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,fri,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,sat,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,sun,weekday gridview,,,1.3337351918220521
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,grid cell tv,,,1.099106812477112
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,balance dec,budget line,,,1.2972129732370377
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,,budget line amount,,,0.9968202888965607
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,income expense yet,,,,1.056413608789444
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,,action do,add,,,fab new expense,,,1.175742995738983
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,,action do,add,,add recur expense income,fab choice,,,1.3004682898521425
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,,action do,add,,,fab new recur expense,,,1.336704021692276
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,,action do,add,,add expense income,fab choice,,,1.252825713157654
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,5.0,,action do,add,,,fab choice background,,,1.252825713157654
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,add expense,,,,1.0
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,6.0,,action do,add,,,,navigate,,0.695816695690155
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,description edittext,,,0.5459580421447754
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,amount edittext,,,0.5372541546821594
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,type,,,,0.65223628282547
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,date,,,,0.5226923227310181
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,expense,expense type tv,,,0.9030947864055634
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,6.0,,action do,add,,dec,date button,,,1.085983943939209
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,6.0,,action do,add,,off,expense type switch,,,0.9951241672039032
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,8.0,,action do,add,,,amount edittext,,,0.5372541546821594
Expense4,Expense4-Expense1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,10.0,,action do,add,,gra,description edittext,,,0.5459580421447754
Expense4,Expense4-Expense1,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,,et price,,,,amount edittext,,,0.5813962817192078
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et price,,,yes,onboarding screen next button,,,1.083314448595047
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,welcome easy budget,onboarding screen top layout,,,1.0392037510871888
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et price,,,let get know,welcome view pager,,,1.0873414903879166
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,et price,,,u dollar,currency cell title tv,,,0.9870429396629333
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,,onboarding screen initial amount money tv,,,1.1500346124172212
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et price,,,,onboarding screen initial amount et,,,1.5813962817192078
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,,et price,,,,fab expand menu button,,,0.8283055186271667
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,et price,,,easy budget,,,,0.7837037086486817
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,4.0,,et price,,,,,option,,0.4776837766170502
Expense4,Expense4-Expense1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,et price,,,december,calendar month year view,,,0.8471746444702148
