src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,glove
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,amount edittext,,,type,,,,navigate,,,,0.24891850352287292
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,amount edittext,,,type,,note optional,input note,,,,,0.4671124418576558
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,amount edittext,,,type,,do,do,,,,,0.19246304035186768
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,amount edittext,,,type,,test ad,,,,,,0.5194048434495926
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.webkit.WebView,fillable,clickable,1.0,,amount edittext,,,type,,,,web view,,,,0.5265163779258728
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,amount edittext,,,type,,,,mehr,,,,0.0
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,amount edittext,,,type,,,,patrizia ag,,,,-0.049524445086717606
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,amount edittext,,,type,,,,ihr partner seit jahren,,,,0.10891212522983551
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,amount edittext,,,type,,,,seit ihr partner f r attraktive renditen hohe wertsch pfung immobilienmarkt,,,,0.33415986100832623
Expense1,Expense1-Expense3,7.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,amount edittext,,,type,,do,do,,,,,0.19246304035186768
Expense1,Expense1-Expense3,8.0,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,3.0,,save expense fab,,,,ic save white dp,do,do,,,,,0.2702845335006714
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,,image button,,,,plusbutton,0.3415464957555135
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,,,open navigation drawer,,,,0.3325789694984754
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,save expense fab,,,,ic save white dp,today budget,view,,,,,0.5926198561986288
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,save expense fab,,,,ic save white dp,,current money,,,,,0.6743458807468414
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,save expense fab,,,,ic save white dp,daily amount,view,,,,,0.5701133807500204
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,save expense fab,,,,ic save white dp,,daily amount,,,,,0.5885946154594421
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,,image button,,,,minusbutton,0.3415464957555135
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,save expense fab,,,,ic save white dp,amount,input amount,,,,,0.5733271141846975
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,,,navigate,,,,0.17448949813842773
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,save expense fab,,,,ic save white dp,note optional,input note,,,,,0.49806439131498337
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,do,do,,,,,0.2702845335006714
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,save expense fab,,,,ic save white dp,test ad,,,,,,0.44059279561042786
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.webkit.WebView,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,,,web view,,,,0.5090643912553787
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,save expense fab,,,,ic save white dp,note optional,input note,,,,,0.49806439131498337
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,save expense fab,,,,ic save white dp,,input amount,,,,,0.547343298792839
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.view.View,clickable,clickable,2.0,,save expense fab,,,,ic save white dp,,,mehr,,,,0.09860578179359436
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.view.View,clickable,clickable,2.0,,save expense fab,,,,ic save white dp,,,patrizia ag,,,,0.09506880026310682
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.view.View,clickable,clickable,2.0,,save expense fab,,,,ic save white dp,,,ihr partner seit jahren,,,,0.0914575532078743
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.view.View,clickable,clickable,2.0,,save expense fab,,,,ic save white dp,,,seit ihr partner f r attraktive renditen hohe wertsch pfung immobilienmarkt,,,,0.22757943400314876
Expense1,Expense1-Expense3,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,save expense fab,,,,ic save white dp,entertainment,input note,,,,,0.4995309015115102
Expense1,Expense1-Expense4,4.0,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab expand menu button,,,,,add expense,btn add expense,,,,,0.4019817039370537
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab expand menu button,,,,,record,drawer layout,,,,,0.34726502497990924
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,week,,,,,,0.38521915674209595
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab expand menu button,,,,,,drawer layout,open navigation drawer,,,,0.3370032925158739
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,short summary,list view,,,,,0.3979089632630348
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,dec,tv period,,,,,0.2729383111000061
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,total income,list view,,,,,0.398256279528141
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,non,tv total income,,,,,0.33660605549812317
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,total expense,list view,,,,,0.3201543055474758
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,non,tv total expense,,,,,0.3221278563141823
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,non,tv total,,,,,0.31852983434995014
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab expand menu button,,,,,add income,btn add income,,,,,0.3947274638339877
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,,et price,,,date,,0.37854309876759845
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab expand menu button,,,,,add expense,,,,,,0.4652966558933258
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab expand menu button,,,,,,action do,add,,,,0.390041987101237
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab expand menu button,,,,,,,navigate,,,,0.383973091840744
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab expand menu button,,,,,date,,,,,,0.41167891025543213
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab expand menu button,,,,,time,,,,,,0.38964682817459106
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab expand menu button,,,,,account,,,,,,0.3829500079154968
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab expand menu button,,,,,,tv date,,,,,0.3537168651819229
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab expand menu button,,,,,,tv time,,,,,0.3843264877796173
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab expand menu button,,,,,default,,,,,,0.5864964127540588
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,,et title,,,,,0.40282492339611053
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,,et category,,,,,0.3726523369550705
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab expand menu button,,,,,,et price,,,,,0.36197519302368164
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab expand menu button,,,,,entertainment,et title,,,,,0.381099412838618
Expense1,Expense1-Expense4,4.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,fab expand menu button,,,,,entertainment,et category,,,,,0.36098435521125793
Expense1,Expense1-Expense4,6.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,description edittext,,,,,,et price,,,date,,0.2933131754398346
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,description edittext,,,,,add expense,btn add expense,,,,,0.25417792797088623
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,description edittext,,,,,record,drawer layout,,,,,0.24372242391109467
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,week,,,,,,0.3383585512638092
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,description edittext,,,,,,drawer layout,open navigation drawer,,,,0.24372242391109467
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,short summary,list view,,,,,0.32083821296691895
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,dec,tv period,,,,,0.15905100107192993
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,total income,list view,,,,,0.3042443096637726
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,non,tv total income,,,,,0.2033505141735077
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,total expense,list view,,,,,0.3042443096637726
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,non,tv total expense,,,,,0.2033505141735077
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,description edittext,,,,,non,tv total,,,,,0.2033505141735077
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,description edittext,,,,,add income,btn add income,,,,,0.25417792797088623
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,description edittext,,,,,add expense,,,,,,0.25417792797088623
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,description edittext,,,,,,action do,add,,,,0.2580227851867676
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,description edittext,,,,,,,navigate,,,,0.22437049448490143
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,description edittext,,,,,,tv date,,,,,0.2933131754398346
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,description edittext,,,,,,tv time,,,,,0.1658051609992981
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,description edittext,,,,,,et title,,,,,0.3140864074230194
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,description edittext,,,,,,et category,,,,,0.2768253982067108
Expense1,Expense1-Expense4,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,description edittext,,,,,,et price,,,,,0.2154315561056137
Expense1,Expense1-Expense4,7.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,amount edittext,,,type,,,et title,,,,,0.37635350227355957
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,amount edittext,,,type,,add expense,btn add expense,,,,,0.47451446453730267
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,amount edittext,,,type,,record,drawer layout,,,,,0.33605924248695374
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,week,,,,,,0.5757108330726624
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,amount edittext,,,type,,,drawer layout,open navigation drawer,,,,0.28188179433345795
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,short summary,list view,,,,,0.4374479254086812
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,dec,tv period,,,,,0.35572661956151325
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,total income,list view,,,,,0.5146377682685852
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,non,tv total income,,,,,0.43685009082158405
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,total expense,list view,,,,,0.5146377682685852
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,non,tv total expense,,,,,0.43685009082158405
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,amount edittext,,,type,,non,tv total,,,,,0.43685009082158405
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,amount edittext,,,type,,add income,btn add income,,,,,0.4689659873644511
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,amount edittext,,,type,,,et price,,,date,,0.46031397581100464
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,amount edittext,,,type,,add expense,,,,,,0.711771696805954
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,amount edittext,,,type,,,action do,add,,,,0.4297417600949605
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,amount edittext,,,type,,,,navigate,,,,0.24891850352287292
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,amount edittext,,,type,,,tv date,,,,,0.5205505341291428
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,amount edittext,,,type,,,tv time,,,,,0.519053116440773
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,amount edittext,,,type,,,et category,,,,,0.3753526508808136
Expense1,Expense1-Expense4,7.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,amount edittext,,,type,,,et price,,,,,0.4093981646001339
Expense1,Expense1-Expense4,8.0,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,save expense fab,,,,ic save white dp,,action do,add,,,,0.4788209795951843
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,add expense,btn add expense,,,,,0.4974986925721169
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,save expense fab,,,,ic save white dp,record,drawer layout,,,,,0.37474124630292255
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,week,,,,,,0.5714582800865173
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,,drawer layout,open navigation drawer,,,,0.2998647645115852
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,short summary,list view,,,,,0.5331484004855156
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,dec,tv period,,,,,0.39639605085055035
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,total income,list view,,,,,0.6181065738201141
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,non,tv total income,,,,,0.5292001068592072
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,total expense,list view,,,,,0.6890436410903931
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,non,tv total expense,,,,,0.6001371741294861
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,non,tv total,,,,,0.46684958537419635
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,save expense fab,,,,ic save white dp,add income,btn add income,,,,,0.4472186788916588
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,save expense fab,,,,ic save white dp,,et price,,,date,,0.49477343757947284
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,save expense fab,,,,ic save white dp,add expense,,,,,,0.7894918620586395
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,,,navigate,,,,0.17448949813842773
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,save expense fab,,,,ic save white dp,date,,,,,,0.541044294834137
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,save expense fab,,,,ic save white dp,time,,,,,,0.6291400790214539
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,save expense fab,,,,ic save white dp,account,,,,,,0.663093626499176
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,,tv date,,,,,0.5074310749769211
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,,tv time,,,,,0.5514789670705795
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,save expense fab,,,,ic save white dp,default,,,,,,0.31830939650535583
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,save expense fab,,,,ic save white dp,,et title,,,,,0.42451904714107513
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,save expense fab,,,,ic save white dp,,et category,,,,,0.3151931166648865
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,save expense fab,,,,ic save white dp,,et price,,,,,0.4716380089521408
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,save expense fab,,,,ic save white dp,entertainment,et title,,,,,0.4330466687679291
Expense1,Expense1-Expense4,8.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,save expense fab,,,,ic save white dp,entertainment,et category,,,,,0.36016271511713666
Expense2,Expense2-Expense1,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,4.0,,fab,,,,ic add,,fab expand menu button,,,,,0.5757584273815155
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,ic add,yes,onboarding screen next button,,,,,0.30861647178729373
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,ic add,welcome easy budget,onboarding screen top layout,,,,,0.4212399522463481
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,ic add,concept simple enter recur daily expense income app keep track much money give moment,onboarding screen top layout,,,,,0.4119759698708852
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,ic add,ready,onboarding screen top layout,,,,,0.3352711846431096
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab,,,,ic add,go,onboarding screen next button,,,,,0.32771536459525424
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,ic add,let get know,welcome view pager,,,,,0.38550203045209247
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,ic add,step currency use change later setting,welcome view pager,,,,,0.48001448313395184
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add,u dollar,currency cell title tv,,,,,0.41366003453731537
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add, euro,currency cell title tv,,,,,0.41366003453731537
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add, british pound sterling,currency cell title tv,,,,,0.41366003453731537
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add,australian dollar,currency cell title tv,,,,,0.41366003453731537
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add,ca canadian dollar,currency cell title tv,,,,,0.4198795010646184
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add,sgd singapore dollar,currency cell title tv,,,,,0.41366003453731537
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,ic add,chf swiss franc,currency cell title tv,,,,,0.41443683703740436
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab,,,,ic add,start,onboarding screen next button,,,,,0.3421766335765521
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,ic add,let get know,onboarding screen top layout,,,,,0.3844972749551137
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,ic add,step much currently account set change later,onboarding screen top layout,,,,,0.405352662007014
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,ic add,,onboarding screen initial amount money tv,,,,,0.43687768280506134
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,ic add,,onboarding screen initial amount et,,,,,0.4562663237253825
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,3.0,,fab,,,,ic add,let go,onboarding screen next button,,,,,0.38554420073827106
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,ic add,set,onboarding screen top layout,,,,,0.36094197630882263
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,ic add,easy huh,onboarding screen top layout,,,,,0.37618641058603924
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,ic add,next,onboarding screen top layout,,,,,0.3609340985616048
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,ic add,add recur expense income salary rent bills n forget daily day,onboarding screen top layout,,,,,0.5707739094893137
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,ic add,thank use easy budget welcome,onboarding screen top layout,,,,,0.44465819994608563
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,4.0,,fab,,,,ic add,easy budget,,,,,,0.47816696763038635
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,4.0,,fab,,,,ic add,,,option,,,,0.61357581615448
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,4.0,,fab,,,,ic add,december,calendar month year view,,,,,0.33168278882900876
Expense2,Expense2-Expense1,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,4.0,,fab,,,,ic add,,calendar left arrow,,,,,0.29162355853865546
